SaleID,price
150000,32525.340394371735
150001,365.6806694686542
150002,6584.749448138061
150003,12062.955729629235
150004,625.2513431616413
150005,1698.7086159285482
150006,4685.257517425789
150007,10450.627305670543
150008,3452.309367682801
150009,2169.9303764809233
150010,1702.2500066358946
150011,6671.216665607964
150012,2723.464187848339
150013,12630.046458248918
150014,12085.783577682007
150015,396.0209470492641
150016,680.430130576168
150017,6178.53409864706
150018,11090.523973327701
150019,1344.4609573115868
150020,5512.758720171849
150021,13430.68070989143
150022,1460.247178652653
150023,15670.756557195935
150024,1524.1526581796138
150025,6014.17263805917
150026,1527.4764280640072
150027,3836.305171468668
150028,22992.00668745683
150029,16278.7614586611
150030,1455.7909083019003
150031,259.13966482185697
150032,4532.423259445031
150033,2739.6564613362925
150034,3497.2053088557095
150035,7794.036180228959
150036,1036.29191526253
150037,3909.0482383814697
150038,25986.469849565452
150039,1701.1814179227508
150040,14110.469382119454
150041,4733.939876257063
150042,17830.944493844312
150043,26480.25734210114
150044,6589.587361873828
150045,1996.5302119002463
150046,2866.885970939318
150047,41626.47937536254
150048,1239.3226869894313
150049,33656.84023528114
150050,5314.655334226192
150051,9942.155573246346
150052,1041.2412529795981
150053,516.1330776027158
150054,15760.908657941074
150055,4052.0745401338695
150056,928.4005506911567
150057,2471.9406461269355
150058,1141.490595444399
150059,2317.8438268062173
150060,9317.688784899003
150061,3323.943789362615
150062,806.8354704032123
150063,11848.218280985418
150064,20236.203155414652
150065,9176.073445037257
150066,12972.304445162175
150067,3999.3508665223644
150068,838.4229343783793
150069,2767.9655681868508
150070,1770.7756186088254
150071,614.9553325552114
150072,963.2424049087356
150073,22919.91731466503
150074,266.03547446501295
150075,1158.6114426010067
150076,1738.761859150398
150077,5231.167209036664
150078,2857.7119349846444
150079,3028.891116435833
150080,2996.7391407524656
150081,8831.118992652384
150082,15215.840559315338
150083,498.37925974704183
150084,4066.15376155228
150085,3621.2003845202835
150086,38111.42838854668
150087,316.7195462238908
150088,2927.653153868294
150089,3107.7790939525717
150090,1400.404767616244
150091,6844.559269887222
150092,5970.061490572757
150093,934.136253675699
150094,11376.412687317836
150095,154.5811459476377
150096,14751.767661698987
150097,8763.809622171755
150098,475.84367792615967
150099,423.8937018972268
150100,530.3203921299546
150101,4568.051752117542
150102,1364.8672652990608
150103,2895.9356229072037
150104,4157.701402078634
150105,965.633946533583
150106,2287.6538174549787
150107,683.6309397709142
150108,7753.59157072693
150109,2065.9441338590445
150110,2627.9693795504363
150111,11014.420906153982
150112,10967.46421086871
150113,1734.0017637802198
150114,956.9725606035432
150115,2526.2098337699017
150116,6160.402633186222
150117,3161.0648518947714
150118,20668.65821436933
150119,10391.030157726143
150120,15238.75168651372
150121,1852.2764154683068
150122,8232.1608657327
150123,65.80214709839564
150124,13926.404701352118
150125,4372.549207121632
150126,2316.07117783809
150127,16040.452797691147
150128,33845.79562721653
150129,3076.4890607189777
150130,3207.7006935120935
150131,942.1414657460095
150132,3423.2335249351236
150133,6307.553990220194
150134,15369.965480615187
150135,1410.8299552576846
150136,1499.3400371726734
150137,3042.581350790565
150138,7477.33104650028
150139,1055.6465972349424
150140,1468.051185709934
150141,2479.461341335444
150142,9508.62106570291
150143,5767.818782075318
150144,776.9965885469176
150145,2057.5115507048727
150146,6901.209254408517
150147,2281.445928570108
150148,2417.0692706311997
150149,702.7877041315332
150150,3693.5690815212365
150151,7766.433406338277
150152,547.5414496683536
150153,917.4200994794485
150154,20177.368367076895
150155,2674.584175406351
150156,347.7992430980267
150157,5502.6332705475015
150158,1382.2686707270334
150159,8669.57742147638
150160,43873.00964816041
150161,917.3321944490858
150162,836.7988855659355
150163,788.968324512093
150164,4874.637970952595
150165,3582.118630087722
150166,7036.8726291107
150167,2530.210392364379
150168,4857.853395443304
150169,2384.8571164400287
150170,3037.032573726318
150171,4360.96741184749
150172,1923.9562139440927
150173,6434.122008776503
150174,3079.26864072477
150175,650.9310384092754
150176,24297.03049767528
150177,223.45328156305095
150178,1342.2786755998923
150179,3987.9810815674387
150180,740.0799462492847
150181,1539.6959206142708
150182,5883.9375398580105
150183,957.999915411338
150184,677.3959308678357
150185,9018.709521279234
150186,2609.4944707138498
150187,19376.46830558768
150188,2842.0714149859373
150189,5266.35530767399
150190,5590.944181543262
150191,104.24861684809258
150192,1813.7854494592336
150193,4314.695808603972
150194,15475.759488687214
150195,771.6734529770979
150196,18950.029229048363
150197,3625.454304780892
150198,3612.2362495559078
150199,2422.1015630071456
150200,2344.807273971089
150201,9892.018242670938
150202,2174.3836573586195
150203,445.1266804823442
150204,3848.772715676146
150205,1104.2028930638526
150206,12486.523522817253
150207,1637.2468570223577
150208,1361.5226975376888
150209,1834.3623559068747
150210,6352.466598432505
150211,10260.437678279599
150212,10143.14025518954
150213,1133.1525995210773
150214,4808.810429378398
150215,128.2111578035356
150216,25191.293875906158
150217,2537.9717544312193
150218,10065.780513921922
150219,10794.07603658894
150220,2896.551550865018
150221,8864.243035531123
150222,963.3043822316823
150223,4128.144428940013
150224,636.566927967612
150225,999.6540264543237
150226,4537.424900321412
150227,685.5498966841385
150228,878.1146504191403
150229,881.6585267840443
150230,5122.885181028738
150231,724.9972259273655
150232,9034.055232962211
150233,1644.195272218108
150234,879.3944048427521
150235,3553.23306317068
150236,769.4543822894371
150237,1239.0792260683133
150238,450.09793758948126
150239,1379.3861246771544
150240,8268.739636306665
150241,1677.0780460826575
150242,7596.876005112637
150243,1980.0186230126567
150244,299.2618212036027
150245,2495.0346751412617
150246,2110.89028959435
150247,2994.059944588312
150248,931.4160340457316
150249,2095.950903730117
150250,844.9433685566795
150251,970.0227254185205
150252,15655.916801795172
150253,1348.8729584352502
150254,4272.421102606072
150255,10230.997332452998
150256,397.3697185810559
150257,7254.95828373477
150258,8394.95087818052
150259,1827.8154711576826
150260,10183.36246945443
150261,2277.9413040388768
150262,670.652694553048
150263,4356.9855113456415
150264,954.0583020071049
150265,1582.8040669061952
150266,513.1626023993068
150267,5428.822442630828
150268,1445.3104138630872
150269,9498.28722742559
150270,1104.3624399210958
150271,4291.795794997199
150272,29512.961460375445
150273,26930.07514597421
150274,723.2019809690967
150275,85.77220273235079
150276,2103.910609657487
150277,11926.231286818555
150278,39030.999738415514
150279,8676.78729372224
150280,3357.1705802785045
150281,987.199416567893
150282,735.9424967697639
150283,24207.982890071944
150284,4286.256600247981
150285,7654.669990010014
150286,18486.717994057777
150287,792.2488011843022
150288,1849.5651134030447
150289,399.9482357650744
150290,5457.422375849521
150291,22069.978489849316
150292,9808.436000432082
150293,3465.5243073270594
150294,13900.697880187181
150295,1049.4105048032866
150296,9806.002805745426
150297,410.0108968839461
150298,3034.7062261120236
150299,205.3676144799912
150300,4565.590887714155
150301,29200.980576443173
150302,770.490454721691
150303,4096.482634874574
150304,962.9965424175407
150305,2454.9909893902327
150306,4744.015306229135
150307,12956.66462635989
150308,1439.2436051036566
150309,1685.755494823863
150310,881.093374757765
150311,10060.56107934169
150312,8568.580247351072
150313,7246.255865079625
150314,508.1731270939064
150315,1530.971942302142
150316,19188.35246531768
150317,18522.764120903943
150318,4778.2231808628985
150319,17603.20292710809
150320,3853.3704751737077
150321,2466.0610231047135
150322,4441.706854052614
150323,10098.252561122756
150324,1054.6503257173965
150325,1320.382478580272
150326,490.21186834127144
150327,393.6968059841379
150328,2255.6632069440575
150329,7374.823457344859
150330,9402.695809461791
150331,208.45965295799954
150332,62509.420948373125
150333,2841.252815068465
150334,209.38360384057745
150335,10015.939313897687
150336,726.1797416972487
150337,3506.8551679062302
150338,13008.9621230188
150339,2635.4571306915645
150340,11481.96970369558
150341,6631.320361240746
150342,2838.943490315845
150343,2663.6096778324436
150344,3288.0109044378632
150345,15613.734161278784
150346,3758.080061942561
150347,7305.288880105242
150348,2427.744056890919
150349,1048.1599161611693
150350,1891.2779176082665
150351,20496.01457591427
150352,12383.313254608376
150353,990.9113499005022
